id,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,employment,savings_status,sex,other_parties,own_telephone,foreign_worker,class,credit_history_all paid,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,purpose_business,purpose_domestic appliance,purpose_education,purpose_furniture/equipment,purpose_new car,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,purpose_used car,status_matrimonial_div/dep/mar,status_matrimonial_div/sep,status_matrimonial_mar/wid,status_matrimonial_single,property_magnitude_car,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_bank,other_payment_plans_none,other_payment_plans_stores,housing_for free,housing_own,housing_rent,job_high qualif/self emp/mgmt,job_skilled,job_unemp/unskilled non res,job_unskilled resident
155,-1.4260777111266818,-0.9522572744036248,0.9034522185179075,0.19114524532999336,0.2762427662176606,1.0758337480365707,-0.43240987172119044,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
603,0.6225183767618884,-0.0877607598247677,0.9034522185179075,-0.727126845410718,0.07239366732740961,1.0758337480365707,-0.43240987172119044,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
570,-0.7432123484971584,-0.3998127547257624,0.9034522185179075,1.1094173360707047,0.8877900628884136,2.8505850121989877,-0.43240987172119044,0,4,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
744,-1.6536994986698563,-0.5797946796886859,-0.8685602707682505,-1.6453989361514294,0.785865513443288,1.0758337480365707,2.3126206532231537,0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
18,-0.7432123484971584,-0.3014892957182394,-0.8685602707682505,-0.727126845410718,-0.5391536293433433,-0.6989175161258463,-0.43240987172119044,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
128,-0.06034698586763503,-0.7718587246143983,0.9034522185179075,-0.727126845410718,-0.13145543156284137,-0.6989175161258463,-0.43240987172119044,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
323,-0.515590560953984,2.5344758969267147,-1.7545665154113295,1.1094173360707047,1.0916391617786645,-0.6989175161258463,-0.43240987172119044,1,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
256,-0.06034698586763503,-0.45814023040819135,0.017445973874828477,1.1094173360707047,1.397412810114041,1.0758337480365707,-0.43240987172119044,2,4,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
658,-0.06034698586763503,0.39802378764460455,0.017445973874828477,-1.6453989361514294,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
191,0.6225183767618884,-0.44064198770346263,0.9034522185179075,1.1094173360707047,-0.029530882117715884,-0.6989175161258463,-0.43240987172119044,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
116,0.39489658921871396,-0.6714521414753599,0.9034522185179075,1.1094173360707047,-0.9468518271238453,-0.6989175161258463,-0.43240987172119044,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
617,-0.06034698586763503,-0.6039589196142636,0.9034522185179075,1.1094173360707047,1.4993373595591666,-0.6989175161258463,-0.43240987172119044,3,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
607,-0.40177966718239677,-0.8718486829271336,0.9034522185179075,0.19114524532999336,0.2762427662176606,-0.6989175161258463,2.3126206532231537,2,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
181,-0.7432123484971584,-0.3173210391177558,0.9034522185179075,1.1094173360707047,1.805111007894543,-0.6989175161258463,-0.43240987172119044,0,4,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
302,-0.40177966718239677,0.28053558662714057,0.9034522185179075,-0.727126845410718,2.008960106784794,-0.6989175161258463,-0.43240987172119044,0,4,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
760,-0.06034698586763503,-0.40272912850988385,-0.8685602707682505,-0.727126845410718,-0.3353045304530924,1.0758337480365707,-0.43240987172119044,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
713,2.329681783335697,-0.13567261484962004,0.9034522185179075,1.1094173360707047,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,0,2,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
724,-1.4260777111266818,-1.0526638575426632,0.9034522185179075,1.1094173360707047,0.3781673156627861,-0.6989175161258463,-0.43240987172119044,2,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
686,-0.06034698586763503,-0.7272798681999705,0.9034522185179075,0.19114524532999336,1.19356371122379,1.0758337480365707,-0.43240987172119044,0,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
980,0.6225183767618884,-0.207332084973747,0.017445973874828477,-0.727126845410718,0.07239366732740961,1.0758337480365707,-0.43240987172119044,0,4,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
518,-0.06034698586763503,1.4845813346429946,-0.8685602707682505,1.1094173360707047,0.4800918651079116,1.0758337480365707,2.3126206532231537,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
46,-1.4260777111266818,-0.8476844430015559,-1.7545665154113295,1.1094173360707047,0.4800918651079116,1.0758337480365707,-0.43240987172119044,1,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
910,-0.06034698586763503,0.21970836198689328,0.9034522185179075,1.1094173360707047,1.2954882606689155,2.8505850121989877,2.3126206532231537,0,4,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
158,0.6225183767618884,0.2472056005228955,0.017445973874828477,1.1094173360707047,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,0,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
852,0.6225183767618884,1.4616669691963262,-1.7545665154113295,-0.727126845410718,-0.13145543156284137,-0.6989175161258463,-0.43240987172119044,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
172,0.6225183767618884,-0.5589634383735328,0.017445973874828477,-0.727126845410718,-1.1507009260140963,1.0758337480365707,-0.43240987172119044,2,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
17,0.6225183767618884,0.11930177884785494,0.9034522185179075,1.1094173360707047,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
512,-0.06034698586763503,-0.11359149905555765,0.9034522185179075,1.1094173360707047,-0.029530882117715884,-0.6989175161258463,-0.43240987172119044,2,2,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
49,-0.7432123484971584,-0.671868766301663,-0.8685602707682505,1.1094173360707047,-1.4564745743494727,-0.6989175161258463,-0.43240987172119044,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
972,-0.7432123484971584,-0.014851415221731569,0.9034522185179075,1.1094173360707047,0.3781673156627861,-0.6989175161258463,-0.43240987172119044,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
941,-0.7432123484971584,-0.3014892957182394,0.9034522185179075,1.1094173360707047,0.3781673156627861,1.0758337480365707,-0.43240987172119044,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
516,-1.0846450298119201,-0.4064787519466114,0.9034522185179075,0.19114524532999336,0.07239366732740961,-0.6989175161258463,-0.43240987172119044,2,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
481,1.9882491020209352,-0.24816131795144722,0.9034522185179075,1.1094173360707047,0.4800918651079116,-0.6989175161258463,-0.43240987172119044,0,4,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
284,-1.0846450298119201,0.12513452641609782,-1.7545665154113295,-0.727126845410718,-0.13145543156284137,-0.6989175161258463,-0.43240987172119044,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
719,-1.4260777111266818,-0.7022823786217867,0.9034522185179075,1.1094173360707047,1.2954882606689155,-0.6989175161258463,-0.43240987172119044,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
878,2.329681783335697,0.8492284745308225,-0.8685602707682505,-0.727126845410718,-0.9468518271238453,1.0758337480365707,-0.43240987172119044,2,3,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
27,-0.7432123484971584,-0.8739318070586489,0.9034522185179075,0.19114524532999336,-0.13145543156284137,-0.6989175161258463,2.3126206532231537,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
438,0.6225183767618884,-0.11817437214489136,0.9034522185179075,0.19114524532999336,1.19356371122379,1.0758337480365707,-0.43240987172119044,0,4,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
952,-0.970834136040333,-0.019434288311065268,-1.7545665154113295,-0.727126845410718,-0.23337998100796686,-0.6989175161258463,2.3126206532231537,0,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
365,1.3053837393914118,1.3716760067148643,-1.7545665154113295,1.1094173360707047,-1.0487763765689708,1.0758337480365707,-0.43240987172119044,1,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
38,-0.06034698586763503,-0.40439562781509614,0.9034522185179075,0.19114524532999336,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
966,0.6225183767618884,1.644565267943371,-0.8685602707682505,1.1094173360707047,1.19356371122379,1.0758337480365707,2.3126206532231537,0,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
375,-0.7432123484971584,-1.064745977505452,0.9034522185179075,-1.6453989361514294,1.0916391617786645,-0.6989175161258463,-0.43240987172119044,1,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
968,-0.970834136040333,-0.5618798121576541,0.017445973874828477,-0.727126845410718,-0.3353045304530924,-0.6989175161258463,2.3126206532231537,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
851,-1.0846450298119201,-0.6489544008549945,0.9034522185179075,-0.727126845410718,-0.029530882117715884,1.0758337480365707,-0.43240987172119044,3,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
705,-0.40177966718239677,-0.48897046755461804,-0.8685602707682505,0.19114524532999336,0.17431821677253512,-0.6989175161258463,-0.43240987172119044,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
842,-1.0846450298119201,-0.32357041151230176,-0.8685602707682505,-0.727126845410718,0.2762427662176606,-0.6989175161258463,2.3126206532231537,2,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
195,-0.7432123484971584,-0.8972627973316204,0.9034522185179075,0.19114524532999336,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
855,-1.4260777111266818,1.610818657012823,-1.7545665154113295,0.19114524532999336,1.0916391617786645,1.0758337480365707,2.3126206532231537,0,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
504,1.9882491020209352,4.048490515712048,-1.7545665154113295,1.1094173360707047,1.2954882606689155,-0.6989175161258463,2.3126206532231537,2,2,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
970,-1.6536994986698563,-0.5997926713512329,-0.8685602707682505,-1.6453989361514294,0.785865513443288,2.8505850121989877,2.3126206532231537,0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
831,-0.7432123484971584,0.3151154472102949,-1.7545665154113295,0.19114524532999336,-0.3353045304530924,-0.6989175161258463,2.3126206532231537,1,2,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
580,0.6225183767618884,0.03472693910833301,0.9034522185179075,1.1094173360707047,-0.23337998100796686,1.0758337480365707,2.3126206532231537,0,2,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
969,0.6225183767618884,-0.8189373299866445,0.9034522185179075,-0.727126845410718,-0.3353045304530924,-0.6989175161258463,-0.43240987172119044,0,3,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
163,-0.06034698586763503,0.2988670789844754,0.017445973874828477,1.1094173360707047,0.2762427662176606,-0.6989175161258463,-0.43240987172119044,2,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
909,0.6225183767618884,-0.5564636894157143,0.9034522185179075,1.1094173360707047,1.601261909004292,-0.6989175161258463,-0.43240987172119044,0,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
153,0.6225183767618884,0.09513753892227725,0.9034522185179075,-1.6453989361514294,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
802,0.6225183767618884,-0.8114380831131893,0.9034522185179075,0.19114524532999336,0.3781673156627861,-0.6989175161258463,2.3126206532231537,3,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
994,-0.7432123484971584,0.2792857121482314,-0.8685602707682505,-1.6453989361514294,0.2762427662176606,1.0758337480365707,2.3126206532231537,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
756,-1.4260777111266818,-0.4768883475918292,-0.8685602707682505,1.1094173360707047,1.0916391617786645,-0.6989175161258463,2.3126206532231537,0,4,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
227,0.9639510580766502,-0.13525599002331698,0.017445973874828477,0.19114524532999336,-1.3545500249043474,-0.6989175161258463,-0.43240987172119044,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
689,0.6225183767618884,3.5135442387389144,-0.8685602707682505,0.19114524532999336,-0.5391536293433433,1.0758337480365707,-0.43240987172119044,2,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
104,0.6225183767618884,0.3596943036247227,-1.7545665154113295,1.1094173360707047,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,2,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
420,-0.7432123484971584,-0.8310194499494333,0.9034522185179075,-0.727126845410718,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
751,-0.06034698586763503,-0.012768291090216249,-0.8685602707682505,-1.6453989361514294,-0.029530882117715884,-0.6989175161258463,2.3126206532231537,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
587,1.9882491020209352,0.5480087251137075,0.9034522185179075,-0.727126845410718,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,3,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
781,-0.06034698586763503,-0.35148427487460704,0.9034522185179075,-1.6453989361514294,-0.13145543156284137,-0.6989175161258463,-0.43240987172119044,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
673,0.6225183767618884,2.396989704246704,-0.8685602707682505,-0.727126845410718,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
120,-0.7432123484971584,-0.796439589366279,-1.7545665154113295,1.1094173360707047,-1.5583991237945982,-0.6989175161258463,-0.43240987172119044,2,1,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
54,-0.7432123484971584,-0.888097051152953,0.9034522185179075,-1.6453989361514294,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,0,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
152,-1.4260777111266818,-0.6906168834853008,-1.7545665154113295,-1.6453989361514294,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
404,-0.40177966718239677,-0.5760450562519583,0.017445973874828477,0.19114524532999336,2.7224319529006724,1.0758337480365707,-0.43240987172119044,2,2,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
946,-0.2879687734108095,-0.11234162457664847,-0.8685602707682505,1.1094173360707047,0.8877900628884136,-0.6989175161258463,-0.43240987172119044,1,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
208,-0.7432123484971584,-0.6285397843661443,-0.8685602707682505,-0.727126845410718,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
659,1.9882491020209352,0.2297073578181668,0.9034522185179075,-0.727126845410718,0.785865513443288,-0.6989175161258463,2.3126206532231537,1,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
844,0.2810856954471267,-0.17441872369580497,0.9034522185179075,1.1094173360707047,1.19356371122379,-0.6989175161258463,-0.43240987172119044,0,4,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
763,1.9882491020209352,3.955583179446465,-1.7545665154113295,1.1094173360707047,0.2762427662176606,-0.6989175161258463,-0.43240987172119044,2,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
9,-0.7432123484971584,-0.5918767996514748,0.9034522185179075,-1.6453989361514294,-0.13145543156284137,-0.6989175161258463,-0.43240987172119044,3,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
808,0.6225183767618884,-0.22857995111520324,0.9034522185179075,0.19114524532999336,0.07239366732740961,1.0758337480365707,-0.43240987172119044,0,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
37,0.6225183767618884,0.4055230345180597,0.9034522185179075,-0.727126845410718,0.6839409639981626,1.0758337480365707,-0.43240987172119044,0,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
652,-0.7432123484971584,-0.2348293235097492,-1.7545665154113295,1.1094173360707047,1.4993373595591666,-0.6989175161258463,-0.43240987172119044,0,4,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
254,-1.0846450298119201,-0.2473280682988411,-0.8685602707682505,1.1094173360707047,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
304,1.3053837393914118,-0.02651691035821735,0.9034522185179075,-0.727126845410718,-0.13145543156284137,-0.6989175161258463,-0.43240987172119044,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
747,0.6225183767618884,0.08763829204882209,0.9034522185179075,-0.727126845410718,-0.9468518271238453,1.0758337480365707,-0.43240987172119044,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
572,-0.7432123484971584,-0.6172909140559617,0.017445973874828477,-0.727126845410718,2.1108846562299193,-0.6989175161258463,-0.43240987172119044,0,3,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
624,0.2810856954471267,-0.06234664542028083,0.017445973874828477,-0.727126845410718,-0.23337998100796686,1.0758337480365707,-0.43240987172119044,2,3,4,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
733,2.329681783335697,2.37199221466852,0.9034522185179075,-0.727126845410718,1.0916391617786645,-0.6989175161258463,-0.43240987172119044,0,4,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
892,1.9882491020209352,2.656546971033513,-0.8685602707682505,-1.6453989361514294,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
263,-0.06034698586763503,-0.6993660048376652,0.9034522185179075,0.19114524532999336,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
298,1.9882491020209352,3.36605905022763,0.9034522185179075,-0.727126845410718,-0.8449272776787198,1.0758337480365707,-0.43240987172119044,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
